name,location,description,link,price,operation,bedrooms,bathrooms,floor area (m2),land size (m2),latitude,longitude,img_url_1,coordinates_1,distance_1,ModelScores
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804495595.html,"₱20,110,000",buy,1,1,68,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"2BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/2br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804500275.html,"₱32,438,000",buy,2,2,106,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"2BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/2br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804504091.html,"₱32,484,000",buy,2,2,106,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804475372.html,"₱24,083,000",buy,1,1,76,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804487579.html,"₱20,598,000",buy,1,1,65,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804497922.html,"₱19,330,000",buy,1,1,66,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804523860.html,"₱20,681,000",buy,1,1,65,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804503580.html,"₱19,443,000",buy,1,1,66,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804481311.html,"₱19,556,000",buy,1,1,66,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"Studio Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commo...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/studio-condo-unit-w-balcony-for-sale-in-oranbo-pas-170804514971.html,"₱11,428,000",buy,1,1,38,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"Studio Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commo...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/studio-condo-unit-w-balcony-for-sale-in-oranbo-pas-170804489697.html,"₱11,124,000",buy,1,1,34,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804459851.html,"₱18,424,000",buy,1,1,65,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804469836.html,"₱20,063,000",buy,1,1,67,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-17080452031.html,"₱20,542,000",buy,1,1,65,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804521571.html,"₱20,811,000",buy,1,1,65,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
"1BR Condo Unit w/ Balcony for Sale in Oranbo, Pasig | The Empress at Capitol Commons ...","Oranbo, Pasig","Note: TCP is inclusive of parking  Situated directly in front of the Capitol Commons Park, Empress at Capitol Commons is a 56-storey tower that is part of the exclusive Capitol Commons residential block where everything you need is only a few steps away. Live, breathe, and take it easy in a space that embodies the true meaning of home--a sanctuary to call your own. Find joy in living within the heart of a bustling city and foster a sense of self and a sense of community through a space that has been designed with your well-being in mind. Stretch and grow, move and prance, rest and heal--Empress is a place where wellness comes first.   HLURB LTS No. 035163 Turnover Date: Q4 2026",https://www.lamudi.com.ph/1br-condo-unit-w-balcony-for-sale-in-oranbo-pasig-170804482451.html,"₱21,509,000",buy,1,1,67,,14.575822,121.064324,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-VnJXy5cVzpPwluqv6a-j5TLtfGaAxkHOPJvJZ6PnFuWnY1PK02qfM3A9chBpBWBSzjr_BaKsSfOEz3PNEM57ytitv95MAe_BhrVcq2oM5FWWzFQ6LmgbqzXVRNGA9LrejpFgY7-ai3-Njhp6EZA?stp=s2048x1152&ccb=10-5&oh=00_AfBDWFSKwH4gW5KbT9sXaHNE_IcIRBXb1ADoRtr2aYKzIQ&oe=660CE0F6&_nc_sid=201bca,"(121.064275, 14.575992)",0.019536665,3.66
